,path,left,middle,right,class
71,Dset-1.0/training/Straight/1_0_2314Image.jpeg,100.1063829787234,213.0204081632653,89.70212765957447,Dset-1.0
72,Dset-2.0/training/Crossing/951Image.jpeg,240.4255319148936,252.83673469387756,253.68085106382978,Dset-2.0
73,Dset-2.0/training/Straight/1073Image.jpeg,224.80851063829786,252.83673469387756,222.08510638297872,Dset-2.0
74,Dset-2.0/training/StartSpeedLimit/1635Image.jpeg,157.91489361702128,149.6326530612245,138.53191489361703,Dset-2.0
75,Dset-2.0/training/EndSpeedLimit/9837Image.jpeg,144.19148936170214,155.3265306122449,148.0212765957447,Dset-2.0
76,Dset-1.0/training/Crossing/1_0_3103Image.jpeg,176.4468085106383,205.6122448979592,86.46808510638297,Dset-1.0
77,Dset-1.0/training/Crossing/1_0_3590Image.jpeg,117.53191489361703,141.0,65.23404255319149,Dset-1.0
78,Dset-1.0/training/Crossing/1_0_3478Image.jpeg,201.5744680851064,205.81632653061226,90.59574468085107,Dset-1.0
79,Dset-1.0/training/FinishLine/1_0_copy_6410Image.jpeg,79.51063829787235,70.10204081632654,43.8936170212766,Dset-1.0
80,Dset-1.0/training/LeftTurn/1_0_1733Image.jpeg,207.48936170212767,173.53061224489795,49.61702127659574,Dset-1.0
81,Dset-1.0/training/LeftTurn/1_0_1551Image.jpeg,195.93617021276594,141.71428571428572,35.8936170212766,Dset-1.0
82,Dset-1.0/training/RightTurn/1_0_18Image.jpeg,47.91489361702128,172.18367346938774,202.68085106382978,Dset-1.0
83,Dset-1.0/training/Straight/1_0_2997Image.jpeg,49.51063829787234,190.6734693877551,119.46808510638297,Dset-1.0
84,Dset-1.0/training/LeftTurn/1_0_1832Image.jpeg,203.53191489361703,146.53061224489795,40.851063829787236,Dset-1.0
85,Dset-2.0/training/RightTurn/3652Image.jpeg,139.40425531914894,231.0,254.10638297872342,Dset-2.0
86,Dset-1.0/training/Straight/1_0_2827Image.jpeg,164.7872340425532,172.73469387755102,36.42553191489362,Dset-1.0
87,Dset-2.0/training/StartSpeedLimit/8006Image.jpeg,158.17021276595744,148.81632653061226,141.5744680851064,Dset-2.0
88,Dset-1.0/training/Straight/1_0_2850Image.jpeg,165.3404255319149,201.20408163265307,34.06382978723404,Dset-1.0
89,Dset-2.0/training/RightTurn/3592Image.jpeg,157.40425531914894,252.83673469387756,254.14893617021278,Dset-2.0
90,Dset-2.0/training/EndSpeedLimit/10001Image.jpeg,208.7872340425532,159.91836734693877,215.5744680851064,Dset-2.0
91,Dset-2.0/training/Straight/365Image.jpeg,145.74468085106383,252.83673469387756,200.80851063829786,Dset-2.0
92,Dset-2.0/training/LeftTurn/608Image.jpeg,224.0,163.3673469387755,61.97872340425532,Dset-2.0
93,Dset-2.0/training/EndSpeedLimit/2109Image.jpeg,125.34042553191489,166.9795918367347,153.7872340425532,Dset-2.0
94,Dset-2.0/training/EndSpeedLimit/9792Image.jpeg,149.74468085106383,129.0,172.6595744680851,Dset-2.0
95,Dset-2.0/training/EndSpeedLimit/10149Image.jpeg,151.29787234042553,143.6530612244898,169.31914893617022,Dset-2.0
96,Dset-2.0/training/EndSpeedLimit/9533Image.jpeg,84.51063829787235,140.48979591836735,103.31914893617021,Dset-2.0
97,Dset-2.0/training/LeftTurn/3024Image.jpeg,226.6595744680851,241.30612244897958,61.297872340425535,Dset-2.0
98,Dset-1.0/training/EndSpeedLimit/1_0_5293Image.jpeg,72.7872340425532,129.9795918367347,45.276595744680854,Dset-1.0
99,Dset-2.0/training/FinishLine/2690Image.jpeg,186.4255319148936,169.85714285714286,183.0,Dset-2.0
100,Dset-1.0/training/RightTurn/1_0_538Image.jpeg,81.14893617021276,210.6530612244898,203.5531914893617,Dset-1.0
101,Dset-2.0/training/Straight/335Image.jpeg,136.31914893617022,252.83673469387756,206.19148936170214,Dset-2.0
102,Dset-1.0/training/StartSpeedLimit/1_0_4130Image.jpeg,73.34042553191489,79.63265306122449,34.340425531914896,Dset-1.0
103,Dset-1.0/training/LeftTurn/1_0_2013Image.jpeg,205.68085106382978,145.85714285714286,37.93617021276596,Dset-1.0
104,Dset-2.0/training/LeftTurn/2146Image.jpeg,254.93617021276594,222.51020408163265,193.7659574468085,Dset-2.0
105,Dset-2.0/training/RightTurn/3975Image.jpeg,237.74468085106383,241.48979591836735,254.48936170212767,Dset-2.0
106,Dset-1.0/training/FinishLine/1_0_6944Image.jpeg,112.59574468085107,112.24489795918367,37.0,Dset-1.0
107,Dset-2.0/training/Crossing/5154Image.jpeg,255.0,252.83673469387756,254.48936170212767,Dset-2.0
108,Dset-1.0/training/Straight/1_0_2657Image.jpeg,34.91489361702128,154.20408163265307,46.48936170212766,Dset-1.0
109,Dset-1.0/training/LeftTurn/1_0_1854Image.jpeg,203.36170212765958,152.83673469387756,43.5531914893617,Dset-1.0
110,Dset-2.0/training/Straight/626Image.jpeg,231.2340425531915,252.83673469387756,221.4468085106383,Dset-2.0
111,Dset-2.0/training/EndSpeedLimit/1836Image.jpeg,118.7872340425532,122.0,133.4468085106383,Dset-2.0
112,Dset-2.0/training/FinishLine/2399Image.jpeg,138.12765957446808,124.12244897959184,145.91489361702128,Dset-2.0
113,Dset-2.0/training/EndSpeedLimit/10063Image.jpeg,75.76595744680851,154.24489795918367,95.14893617021276,Dset-2.0
114,Dset-2.0/training/Straight/1309Image.jpeg,151.7659574468085,247.6122448979592,101.82978723404256,Dset-2.0
115,Dset-1.0/training/Crossing/1_0_3142Image.jpeg,175.7659574468085,205.10204081632654,83.46808510638297,Dset-1.0
116,Dset-2.0/training/StartSpeedLimit/8635Image.jpeg,102.46808510638297,125.10204081632654,89.72340425531915,Dset-2.0
117,Dset-2.0/training/RightTurn/934Image.jpeg,119.74468085106383,252.83673469387756,253.7872340425532,Dset-2.0
118,Dset-1.0/training/FinishLine/1_0_6296Image.jpeg,61.4468085106383,103.6734693877551,43.59574468085106,Dset-1.0
119,Dset-2.0/training/StartSpeedLimit/8495Image.jpeg,133.82978723404256,138.6326530612245,166.9787234042553,Dset-2.0
120,Dset-1.0/training/Straight/1_0_2941Image.jpeg,108.65957446808511,213.3469387755102,91.80851063829788,Dset-1.0
121,Dset-2.0/training/Straight/805Image.jpeg,224.70212765957447,252.83673469387756,247.87234042553192,Dset-2.0
122,Dset-1.0/training/Crossing/1_0_3738Image.jpeg,206.38297872340425,206.30612244897958,96.70212765957447,Dset-1.0
123,Dset-1.0/training/FinishLine/1_0_6200Image.jpeg,86.46808510638297,99.93877551020408,48.46808510638298,Dset-1.0
124,Dset-2.0/training/RightTurn/3405Image.jpeg,152.63829787234042,252.83673469387756,254.27659574468086,Dset-2.0
125,Dset-2.0/training/FinishLine/1405Image.jpeg,129.08510638297872,171.3877551020408,159.2127659574468,Dset-2.0
126,Dset-2.0/training/FinishLine/3258Image.jpeg,151.95744680851064,172.3877551020408,142.80851063829786,Dset-2.0
127,Dset-1.0/training/LeftTurn/1_0_1260Image.jpeg,175.14893617021278,168.9591836734694,34.723404255319146,Dset-1.0
128,Dset-1.0/training/Crossing/1_0_3097Image.jpeg,174.25531914893617,206.08163265306123,92.44680851063829,Dset-1.0
129,Dset-2.0/training/LeftTurn/2001Image.jpeg,228.72340425531914,241.77551020408163,111.0,Dset-2.0
130,Dset-2.0/training/Straight/275Image.jpeg,144.4255319148936,252.83673469387756,220.87234042553192,Dset-2.0
131,Dset-2.0/training/StartSpeedLimit/8981Image.jpeg,162.38297872340425,126.3061224489796,148.5531914893617,Dset-2.0
132,Dset-1.0/training/LeftTurn/1_0_1981Image.jpeg,203.25531914893617,132.79591836734693,31.872340425531913,Dset-1.0
133,Dset-1.0/training/RightTurn/1_0_23Image.jpeg,47.97872340425532,172.18367346938774,202.70212765957447,Dset-1.0
134,Dset-2.0/training/RightTurn/20161Image.jpeg,188.7872340425532,219.08163265306123,253.38297872340425,Dset-2.0
135,Dset-2.0/training/FinishLine/2692Image.jpeg,192.04255319148936,169.16326530612244,183.53191489361703,Dset-2.0
136,Dset-1.0/training/EndSpeedLimit/1_0_5181Image.jpeg,97.1063829787234,78.08163265306122,45.276595744680854,Dset-1.0
137,Dset-1.0/training/Crossing/1_0_3160Image.jpeg,176.14893617021278,204.9387755102041,82.91489361702128,Dset-1.0
138,Dset-1.0/training/RightTurn/1_0_796Image.jpeg,92.44680851063829,214.6734693877551,205.93617021276594,Dset-1.0
139,Dset-2.0/training/EndSpeedLimit/10438Image.jpeg,140.95744680851064,128.0408163265306,151.40425531914894,Dset-2.0
140,Dset-1.0/training/EndSpeedLimit/1_0_5288Image.jpeg,66.85106382978724,129.75510204081633,65.34042553191489,Dset-1.0
141,Dset-1.0/training/FinishLine/1_0_6930Image.jpeg,122.97872340425532,118.40816326530613,36.12765957446808,Dset-1.0
142,Dset-1.0/training/Straight/1_0_2635Image.jpeg,38.1063829787234,205.69387755102042,65.80851063829788,Dset-1.0
143,Dset-1.0/training/FinishLine/1_0_6955Image.jpeg,115.95744680851064,107.71428571428571,39.40425531914894,Dset-1.0
144,Dset-2.0/training/LeftTurn/2991Image.jpeg,226.3404255319149,241.6734693877551,60.38297872340426,Dset-2.0
145,Dset-1.0/training/FinishLine/1_0_6487Image.jpeg,98.85106382978724,58.42857142857143,43.212765957446805,Dset-1.0
146,Dset-2.0/training/LeftTurn/342Image.jpeg,255.0,252.83673469387756,216.72340425531914,Dset-2.0
147,Dset-2.0/training/FinishLine/20190Image.jpeg,195.59574468085106,111.08163265306122,217.36170212765958,Dset-2.0
148,Dset-1.0/training/Crossing/1_0_3848Image.jpeg,137.48936170212767,152.57142857142858,74.23404255319149,Dset-1.0
149,Dset-2.0/training/RightTurn/4116Image.jpeg,225.4255319148936,252.79591836734693,254.48936170212767,Dset-2.0
150,Dset-1.0/training/Crossing/1_0_3540Image.jpeg,150.29787234042553,180.89795918367346,79.2127659574468,Dset-1.0
151,Dset-1.0/training/RightTurn/1_0_533Image.jpeg,72.76595744680851,209.51020408163265,203.5744680851064,Dset-1.0
152,Dset-1.0/training/Straight/1_0_2261Image.jpeg,102.19148936170212,148.24489795918367,31.72340425531915,Dset-1.0
153,Dset-1.0/training/LeftTurn/1_0_1989Image.jpeg,203.53191489361703,139.14285714285714,34.91489361702128,Dset-1.0
154,Dset-1.0/training/RightTurn/1_0_468Image.jpeg,33.61702127659574,153.24489795918367,199.85106382978722,Dset-1.0
155,Dset-2.0/training/RightTurn/818Image.jpeg,198.3404255319149,252.83673469387756,254.3404255319149,Dset-2.0
156,Dset-2.0/training/RightTurn/3086Image.jpeg,63.53191489361702,169.44897959183675,236.51063829787233,Dset-2.0
157,Dset-1.0/training/RightTurn/1_0_481Image.jpeg,37.1063829787234,167.57142857142858,203.9787234042553,Dset-1.0
158,Dset-1.0/training/LeftTurn/1_0_1933Image.jpeg,204.14893617021278,149.6122448979592,46.787234042553195,Dset-1.0
159,Dset-2.0/training/LeftTurn/1982Image.jpeg,230.25531914893617,242.30612244897958,90.55319148936171,Dset-2.0
160,Dset-2.0/training/LeftTurn/1533Image.jpeg,247.27659574468086,229.46938775510205,105.34042553191489,Dset-2.0
161,Dset-1.0/training/EndSpeedLimit/1_0_5809Image.jpeg,87.7872340425532,107.16326530612245,44.48936170212766,Dset-1.0
162,Dset-2.0/training/RightTurn/3441Image.jpeg,121.42553191489361,252.48979591836735,254.14893617021278,Dset-2.0
163,Dset-1.0/training/FinishLine/1_0_6960Image.jpeg,106.70212765957447,103.36734693877551,39.829787234042556,Dset-1.0
164,Dset-2.0/training/Crossing/1003Image.jpeg,235.17021276595744,251.6326530612245,248.89361702127658,Dset-2.0
165,Dset-2.0/training/Crossing/5773Image.jpeg,255.0,252.83673469387756,254.48936170212767,Dset-2.0
166,Dset-2.0/training/RightTurn/793Image.jpeg,142.38297872340425,243.44897959183675,254.48936170212767,Dset-2.0
167,Dset-1.0/training/RightTurn/1_0_822Image.jpeg,114.29787234042553,218.3673469387755,207.59574468085106,Dset-1.0
168,Dset-1.0/training/LeftTurn/1_0_1642Image.jpeg,208.82978723404256,210.3673469387755,96.02127659574468,Dset-1.0
169,Dset-2.0/training/LeftTurn/1703Image.jpeg,228.74468085106383,242.3469387755102,102.31914893617021,Dset-2.0
170,Dset-1.0/training/FinishLine/1_0_6168Image.jpeg,94.87234042553192,113.38775510204081,47.04255319148936,Dset-1.0
171,Dset-1.0/training/LeftTurn/1_0_1237Image.jpeg,207.53191489361703,162.40816326530611,40.212765957446805,Dset-1.0
172,Dset-2.0/training/Crossing/5268Image.jpeg,255.0,252.83673469387756,254.4255319148936,Dset-2.0
173,Dset-2.0/training/LeftTurn/2459Image.jpeg,255.0,252.83673469387756,232.93617021276594,Dset-2.0
174,Dset-1.0/training/EndSpeedLimit/1_0_5135Image.jpeg,37.212765957446805,109.16326530612245,35.744680851063826,Dset-1.0
175,Dset-1.0/training/StartSpeedLimit/1_0_copy_4809Image.jpeg,73.53191489361703,68.51020408163265,36.97872340425532,Dset-1.0
176,Dset-2.0/training/FinishLine/2373Image.jpeg,113.63829787234043,118.14285714285714,118.06382978723404,Dset-2.0
177,Dset-2.0/training/StartSpeedLimit/8403Image.jpeg,106.76595744680851,130.3265306122449,91.44680851063829,Dset-2.0
178,Dset-1.0/training/EndSpeedLimit/1_0_5697Image.jpeg,59.191489361702125,72.85714285714286,23.97872340425532,Dset-1.0
179,Dset-2.0/training/Crossing/5457Image.jpeg,228.10638297872342,246.51020408163265,232.36170212765958,Dset-2.0
180,Dset-2.0/training/StartSpeedLimit/1528Image.jpeg,99.19148936170212,123.42857142857143,79.44680851063829,Dset-2.0
181,Dset-2.0/training/LeftTurn/2842Image.jpeg,224.68085106382978,182.3469387755102,55.42553191489362,Dset-2.0
182,Dset-2.0/training/LeftTurn/2853Image.jpeg,230.10638297872342,242.69387755102042,114.59574468085107,Dset-2.0
183,Dset-1.0/training/FinishLine/1_0_copy_6180Image.jpeg,94.87234042553192,127.61224489795919,48.51063829787234,Dset-1.0
184,Dset-1.0/training/EndSpeedLimit/1_0_5350Image.jpeg,83.06382978723404,79.44897959183673,36.93617021276596,Dset-1.0
185,Dset-1.0/training/EndSpeedLimit/1_0_5434Image.jpeg,78.91489361702128,129.40816326530611,98.87234042553192,Dset-1.0
186,Dset-2.0/training/FinishLine/1464Image.jpeg,123.80851063829788,183.46938775510205,66.53191489361703,Dset-2.0
187,Dset-2.0/training/Crossing/5145Image.jpeg,255.0,252.83673469387756,254.48936170212767,Dset-2.0
188,Dset-2.0/training/EndSpeedLimit/9379Image.jpeg,131.2340425531915,188.48979591836735,150.4255319148936,Dset-2.0
189,Dset-1.0/training/Crossing/1_0_3695Image.jpeg,207.3404255319149,206.48979591836735,93.44680851063829,Dset-1.0
190,Dset-2.0/training/RightTurn/4342Image.jpeg,126.70212765957447,252.83673469387756,254.12765957446808,Dset-2.0
191,Dset-1.0/training/LeftTurn/1_0_1432Image.jpeg,185.0212765957447,143.79591836734693,39.638297872340424,Dset-1.0
192,Dset-1.0/training/Straight/1_0_2371Image.jpeg,42.61702127659574,203.3469387755102,117.27659574468085,Dset-1.0
193,Dset-1.0/training/EndSpeedLimit/1_0_5211Image.jpeg,62.95744680851064,125.28571428571429,30.76595744680851,Dset-1.0
194,Dset-2.0/training/Straight/267Image.jpeg,138.3404255319149,252.83673469387756,223.04255319148936,Dset-2.0
195,Dset-2.0/training/FinishLine/3514Image.jpeg,81.76595744680851,112.08163265306122,97.17021276595744,Dset-2.0
196,Dset-2.0/training/EndSpeedLimit/9759Image.jpeg,149.80851063829786,126.46938775510205,169.46808510638297,Dset-2.0
197,Dset-1.0/training/RightTurn/1_0_986Image.jpeg,67.93617021276596,209.16326530612244,202.70212765957447,Dset-1.0
198,Dset-2.0/training/Straight/15119Image.jpeg,175.5744680851064,250.18367346938774,141.85106382978722,Dset-2.0
199,Dset-1.0/training/Straight/1_0_2320Image.jpeg,92.91489361702128,213.85714285714286,109.19148936170212,Dset-1.0
200,Dset-2.0/training/FinishLine/2925Image.jpeg,97.0,125.51020408163265,61.87234042553192,Dset-2.0
201,Dset-1.0/training/Crossing/1_0_3710Image.jpeg,208.51063829787233,206.9795918367347,91.74468085106383,Dset-1.0
202,Dset-2.0/training/Straight/20055Image.jpeg,192.46808510638297,250.20408163265307,165.40425531914894,Dset-2.0
203,Dset-2.0/training/EndSpeedLimit/9101Image.jpeg,235.04255319148936,154.10204081632654,236.72340425531914,Dset-2.0
204,Dset-1.0/training/StartSpeedLimit/1_0_4251Image.jpeg,82.70212765957447,74.61224489795919,30.70212765957447,Dset-1.0
205,Dset-2.0/training/FinishLine/2239Image.jpeg,187.91489361702128,142.6734693877551,177.12765957446808,Dset-2.0
206,Dset-2.0/training/EndSpeedLimit/2021Image.jpeg,176.68085106382978,168.57142857142858,195.08510638297872,Dset-2.0
207,Dset-2.0/training/Straight/20681Image.jpeg,215.63829787234042,252.53061224489795,210.95744680851064,Dset-2.0
208,Dset-2.0/training/StartSpeedLimit/8567Image.jpeg,97.38297872340425,127.22448979591837,92.97872340425532,Dset-2.0
209,Dset-1.0/training/Crossing/1_0_3130Image.jpeg,173.4468085106383,205.10204081632654,82.93617021276596,Dset-1.0
210,Dset-2.0/training/RightTurn/20421Image.jpeg,197.27659574468086,206.18367346938774,253.6595744680851,Dset-2.0
211,Dset-2.0/training/RightTurn/4142Image.jpeg,116.19148936170212,252.83673469387756,254.0,Dset-2.0
212,Dset-1.0/training/Crossing/1_0_3864Image.jpeg,151.68085106382978,180.53061224489795,76.91489361702128,Dset-1.0
213,Dset-1.0/training/Straight/1_0_2305Image.jpeg,126.91489361702128,211.55102040816325,69.76595744680851,Dset-1.0
214,Dset-1.0/training/LeftTurn/1_0_1490Image.jpeg,203.7872340425532,203.73469387755102,56.638297872340424,Dset-1.0
215,Dset-2.0/training/Straight/591Image.jpeg,210.0212765957447,252.83673469387756,233.17021276595744,Dset-2.0
216,Dset-2.0/training/Crossing/5747Image.jpeg,255.0,252.83673469387756,254.48936170212767,Dset-2.0
217,Dset-1.0/training/FinishLine/1_0_6035Image.jpeg,93.27659574468085,85.40816326530613,43.808510638297875,Dset-1.0
218,Dset-2.0/training/EndSpeedLimit/9291Image.jpeg,201.4468085106383,176.08163265306123,190.10638297872342,Dset-2.0
219,Dset-2.0/training/Crossing/5353Image.jpeg,227.5531914893617,246.3469387755102,231.87234042553192,Dset-2.0
220,Dset-1.0/training/RightTurn/1_0_372Image.jpeg,79.80851063829788,210.53061224489795,202.40425531914894,Dset-1.0
221,Dset-2.0/training/Crossing/5240Image.jpeg,255.0,252.83673469387756,254.48936170212767,Dset-2.0
222,Dset-1.0/training/Straight/1_0_2333Image.jpeg,76.80851063829788,212.3469387755102,107.76595744680851,Dset-1.0
223,Dset-2.0/training/StartSpeedLimit/7972Image.jpeg,156.59574468085106,129.6530612244898,165.91489361702128,Dset-2.0
224,Dset-2.0/training/Crossing/5117Image.jpeg,254.14893617021278,252.83673469387756,254.48936170212767,Dset-2.0
